Url,Price,Selling date,Address,Suburb,House Type,Bedrooms,Bathrooms,Parking spots,Land size,Description,Under 20,20 - 39,40 - 59,60+,Long term residents,Owner percent,Renter percent,Family percent,Single percent,Average age,First Listed,Population
https://www.domain.com.au/17-ferry-lane-nowra-nsw-2541-2014059330,480000,Sold by private treaty 23 Mar 2018,17 Ferry Lane Nowra NSW 2541,Nowra ,Free Standing Houses ,4,1,3,1012,"Price Reduced - Motivated Vendor On offer is a 3 bedroom plus 4th bedroom/study home, resting on a huge 1,012sqm fully fenced block. Features of the home are a light filled living area, open plan kitchen/dining area, spacious bathroom, second toilet in the laundry, reverse cycle air conditioning and ceiling fans. Added features are a huge covered entertainment area complete with BBQ, combustion fire and a 6 person spa. There is also 2.5kw of solar panels, 2 water tanks, detached double garage, single carport, vege gardens and a chook pen. This complete package is located only a short stroll to the C.B.D., school and the glorious Shoalhaven River. Please call Peter Rapley on 0402 267 411",19,23,26,32,52,67,33,51,49,-1,-1,-1
https://www.domain.com.au/3-rannoch-drive-nowra-nsw-2541-2014125453,532000,Sold by private treaty 22 Mar 2018,3 Rannoch Drive Nowra NSW 2541,Nowra ,Free Standing Houses ,4,2,2,752,"Motivated vendors have moved on, all serious offers considered!!! On offer is a 4 bedroom home that would cater for a large variety of buyers. Features of the property are 3 living areas, ensuite and walk-in robe in the main bedroom, huge undercover entertainment area, open plan kitchen and a federation bathroom. Added features are an in ground saltwater pool, double garage with remote access, 2 x reverse cycle air conditioners, ceiling fans, 6 x solar panels, solar hot water system, garden shed and side access for the van or boat. The home rests on a fully fenced 752m2 block located opposite a park and only a short drive to the CBD of Nowra. Call Peter Rapley on 0402 267 411 to arrange an inspection.",27,34,25,14,62,53,47,58,42,60+,-1,"9,183"
https://www.domain.com.au/7-kardella-avenue-nowra-nsw-2541-2014156983,535000,Sold by private treaty 21 Mar 2018,7 Kardella Avenue Nowra NSW 2541,Nowra ,Free Standing Houses ,4,2,3,677,"7 Kardella Avenue Nowra Set on a generous 677m2 block in one of Nowra\'s most popular locations is this great family that you must come and inspect. Boasting many features such as: 4 large bedrooms 2 bathrooms Multiple living area Central kitchen with stainless steel appliances Level landscaped back yard This property is faultless in design and presentation, an inspection surely will impress. Call Glenn Brandon at Ray White to arrange your private inspection.",26,23,22,29,40,67,33,62,38,60+,-1,"9,183"
https://www.domain.com.au/22-seccombe-st-nowra-nsw-2541-2014127582,378000,Sold by private treaty 19 Mar 2018,22 Seccombe St Nowra NSW 2541,Nowra ,Free Standing Houses ,3,1,1,609,"READY FOR YOU TO MOVE IN!  LOVELY 3BR HOME WITH NEW KITCHEN/BATHROOM AND LAUNDRY Situated on the high side of a no-through street and just a 5 minute walk to local shops, this brick &amp; tile beauty would make an ideal first home or investment rental property. Recently updated with open plan lounge, dining and kitchen.  Kitchen with new marble benchtop, pantry, electric over and ample cupboards. There are 3 bedrooms (main with Build in Robe), new bathroom and internal laundry. Lovely solid timber flooring throughout, reverse cycle air-conditioning in the main living area along with ceiling fans in living and two bedrooms. Outside the neat yard is fully fenced and has good side access to the carport with powered workshop and remote garage door. There is also the added benefits of natural gas and NBN connection. Make no mistake, this little gem will go fast. Inspect by appointment. Phone enquiries - please quote property ID 19233",26,23,21,29,69,54,46,41,59,-1,-1,-1
https://www.domain.com.au/13c-junction-street-nowra-nsw-2541-2014120188,430000,Sold by private treaty 16 Mar 2018,13c Junction Street Nowra NSW 2541,Nowra ,Villas ,3,2,1,0,"brand new quality villa with a central location built to a high standard  private covered outdoor patio modern, neutral colour scheme close to shops, medical &amp; schools",24,20,21,36,65,66,34,54,46,60+,-1,"9,183"
https://www.domain.com.au/54-wondalga-crescent-nowra-nsw-2541-2014230104,569000,Sold by private treaty 16 Mar 2018,54 Wondalga Crescent Nowra NSW 2541,Nowra ,Free Standing Houses ,3,2,2,1081,"ARGUABLY NOWRAS BEST VIEWS! Designed to make the most of the exceptional 180 degree panoramic views through to Coolangatta Mountain this unique home nestled on the edge of town definitely merits your early inspection. Dont be deceived by the somewhat modest frontage  this renovated and extended family home is much, much larger than youd expect. Step inside and wander through a broad central hallway with a series of private bedrooms, two bathrooms and an office on either side. From here the home opens right out into an enormous lounge and dining area with a modern generous kitchen to the side. From here youll be inescapably drawn out onto the broad elevated covered deck which readily captures the morning sun and afternoon breezes  simply awesome for al fresco living and easy entertaining (but be warned  your guests are bound to linger).  Three double bedrooms all with built in robes, master has ensuite and walk in robe plus theres a walk through study with large storage cupboard  The internal carport area features a spa room and views over the lower two decks through to the adjoining farmlands and theres additional storage under with a 9m x 5m workshop/games room. Actually theres room all round on this broad 1,081 sq m block with side vehicle access to the rear, plus youre just a short walk from the Nowra CBD, Stocklands shopping centre and the local high school.  For further information or to book an inspection call Anthony Rizzuto or John Egan on 0411 148 529.",16,23,15,45,51,43,57,42,58,60+,-1,"9,183"
https://www.domain.com.au/96-jervis-street-nowra-nsw-2541-2014134725,437000,Sold by private treaty 14 Mar 2018,96 Jervis Street Nowra NSW 2541,Nowra ,Free Standing Houses ,3,1,3,746,"Create your own memories This property has been home to the current owners for over 25 years. It\'s been a hard decision to move, but it\'s now time to hand it over to someone who will love living there as much as they have. Ideally located close to schools, parks and a short distance to Nowra CBD, the property presents a fantastic opportunity to update into a modern family home. The large lounge with its open fireplace has views to Cambewarra Mountain. There is a separate dining area and TV room, plus three bedrooms (two with built-ins).  Outside you\'ll enjoy the level, fenced yard complete with two garden sheds and established veggie garden. The triple garage will provide more than enough storage for cars and tools. One of the garage bays is lined and would make an excellent games room for the kids. This is a home where memories are made.",29,23,20,28,70,49,51,47,53,60+,-1,"9,183"
https://www.domain.com.au/83-jervis-street-nowra-nsw-2541-2014130212,347000,Sold by private treaty 14 Mar 2018,83 Jervis Street Nowra NSW 2541,Nowra ,Free Standing Houses ,3,1,1,761,"Don\'t Despair Have you been searching for your first home or investment property? Or maybe just looking to downsize. 83 Jervis Street ticks all the boxes. The home itself is positioned on a generous 761sqm (approx.) of land. Close to Schools, playing fields and shopping. The owner has priced her property to sell. 3 Bedrooms Detached single gararge 761 sqm ( approx.) block of land. R1 Zoning Fully fenced rear yard. With vehicle access.",29,23,20,28,70,49,51,47,53,-1,-1,-1
https://www.domain.com.au/15-carrington-park-drive-nowra-nsw-2541-2014003305,560000,Sold by private treaty 12 Mar 2018,15 Carrington Park Drive Nowra NSW 2541,Nowra ,Free Standing Houses ,4,2,2,705,"Lets Go ! The perfect combination of style and a practical floor plan ideal for family living ! The home is generous in proportion with plenty of living space including lounge, dining, family &amp; rumpus rooms. There is plenty of extras that will please such as air-conditioning, natural gas, security system, solar hot water and a fantastic under cover alfresco dining area just right for those family BBQ\'s. Proudly positioned on a 705m2 block amongst quality homes in the beautiful Carrington Park Estate - what more could you want?",26,23,22,29,40,67,33,62,38,60+,-1,"9,183"
https://www.domain.com.au/5-allison-avenue-nowra-nsw-2541-2014116674,465000,Sold by private treaty 9 Mar 2018,5 Allison Avenue Nowra NSW 2541,Nowra ,Free Standing Houses ,3,1,3,663.94,pristine property beautifully maintained attractive gardens view of Mt Coolangatta air-conditioning and ceiling fans no work required,25,21,18,36,66,71,29,45,55,60+,-1,"9,183"
https://www.domain.com.au/147-east-street-nowra-nsw-2541-2014043870,347000,Sold by private treaty 2 Mar 2018,147 East Street Nowra NSW 2541,Nowra ,Free Standing Houses ,3,1,3,740,"Huge Potential - Make an Offer!  Great value 3 bedroom family home  Prime elevated corner position   L-shaped lounge and dining  Good sized kitchen plus great family room  Large block of land 740sqm approx.  Double garage / workshop  Huge 3x5.5m fernery plus huge garden shed  Air cond, built-in robes  Close to schools, shops and transport Contact Dean Kalos 0457 114 818 to organise an inspection.",22,24,30,23,52,29,71,36,64,60+,-1,"9,183"
https://www.domain.com.au/69-kalandar-street-nowra-nsw-2541-2014114793,312000,Sold by private treaty 2 Mar 2018,69 Kalandar Street Nowra NSW 2541,Nowra ,Free Standing Houses ,3,1,2,577,"Enter the market HERE! This property presents a great opportunity to enter the market. The house boast many features such as 3 bedrooms, timber floorboards, rear yard access, off street parking for 2 cars and being just 450m to local shops. Call Glenn Brandon today to arrange your inspection.",22,24,30,23,52,29,71,36,64,60+,-1,"9,183"
https://www.domain.com.au/164-mckay-street-nowra-nsw-2541-2013981620,452000,Sold by private treaty 26 Feb 2018,164 McKay Street Nowra NSW 2541,Nowra ,Free Standing Houses ,3,1,1,639,"MAKE ME YOURS Set on top end of Mckay Street offering great views this well presented home is worth an inspection Room for all the family with a large formal lounge combined dining adjoining the family room Renovated kitchen and bathroom are filled with natural light Two queen and one double sized bedroom all with built in robes Elevated covered entertaining deck overlooking the spacious rear yard Large single garage with room for workshop and loads of storage Reverse cycle air conditioning, exposed timber beams, easy care yards  Short walk to local schools, hospital and sporting fields For further information or to book an inspection call John Egan on 0411 148 529",31,20,22,26,65,66,34,53,47,60+,-1,"9,183"
https://www.domain.com.au/1-123-wallace-street-nowra-nsw-2541-2014059256,315000,Sold by private treaty 23 Feb 2018,1/123 Wallace Street Nowra NSW 2541,Nowra ,Free Standing Houses ,2,1,1,0,"SPACIOUS UNIT OFFERING GENEROUS BACKYARD On offer is a two bedroom unit located very close to the local shopping centre.  Features of the unit are an L-shaped lounge/dining room, spacious kitchen, updated bathroom, built-in-robes in both bedrooms, single garage with remote access, 7 solar panels, 2 reverse cycle air conditioners and a very generous backyard. The unit has low strata fees and would suit either investment or owner occupiers. Please phone Peter Rapley on 0402 267 411.",18,21,21,40,49,44,56,47,53,60+,-1,"9,183"
https://www.domain.com.au/6-view-street-nowra-nsw-2541-2013753050,505000,Sold by private treaty 21 Feb 2018,6 View Street Nowra NSW 2541,Nowra ,Free Standing Houses ,3,1,0,912,Central Development Site  Very close to the Nowra CBD. A 912m2 block (20m frontage) including a solid weatherboard cottage of 3 bedrooms with 2 living spaces. Zoned R1 (Residential) it allows multi dwelling housing (STCA). A level cosy home with a future investment. Secure this quality development site now.  Call Clyde Poulton for further enquiries or to arrange inspection.,22,24,30,23,52,29,71,36,64,60+,-1,"9,183"
https://www.domain.com.au/3-ellis-place-nowra-nsw-2541-2014139339,390000,Sold by private treaty 16 Feb 2018,3 Ellis Place Nowra NSW 2541,Nowra ,Free Standing Houses ,3,1,1,707.8,ready to reno update opportunity big back yard no stairs and level block modern inverter a/c great potential,21,23,21,34,62,57,43,45,55,60+,-1,"9,183"
https://www.domain.com.au/3-huxley-street-nowra-nsw-2541-2013748503,490000,Sold by private treaty 14 Feb 2018,3 Huxley Street Nowra NSW 2541,Nowra ,Free Standing Houses ,3,1,1,620,"Open House Cancelled High ceilings, polished timber floorboards and established gardens, enhance the happy feeling you get upon entering the property. The front verandah overlooks the private yard complete with tyre swing. How many houses do you see with a tyre swing in the front yard? There is three bedrooms and with an easy conversion, you could have a fourth bedroom if desired, while there are also three living areas. The kitchen has been updated and is sun drenched with natural light and the bathroom has also been renewed recently. Just look at the photos to see the quality. The oversized single garage has internal access through the study and there is reverse cycle air conditioning and gas points for climate control. For outdoor entertaining there is a front deck, two back decks and one separate barbecue area, while the back yard has been established with fruit trees and vegetable patches.  Only a few blocks from Nowra\'s CBD, 3 Huxley St is a conveniently located home in Central Nowra.  Call Jared Cochrane on 0404 210 824 for an inspection.",26,22,25,27,56,59,41,38,62,-1,-1,-1
https://www.domain.com.au/145-kinghorne-street-nowra-nsw-2541-2013979809,715000,Sold by private treaty 13 Feb 2018,145 Kinghorne Street Nowra NSW 2541,Nowra ,Free Standing Houses ,3,1,1,841,"Rosedale This stunning property will impress the moment you enter the front door. With period detailing throughout the home, including 12 foot ceilings, ceiling roses, stunning light features, 4 fireplaces, hardwood timber floors, and a clawfoot bath. You will spend many hours on the great verandah that overlooks the park-like gardens with an outlook towards both Cambewarra and Coolangatta Mountains. No stone has been left unturned in presenting this home. Being Zoned R3 Medium Density Residential the property will lend itself to a variety of options. Call Glenn Brandon at Ray White for further details.",22,30,23,25,60,70,30,53,47,60+,-1,"9,183"
https://www.domain.com.au/192-kinghorne-street-nowra-nsw-2541-2014129369,500000,Sold by private treaty 12 Feb 2018,192 Kinghorne Street Nowra NSW 2541,Nowra ,Free Standing Houses ,2,1,1,701.88,"fall in love local heritage listed, approx 1893  original floorboards, new iron roof separate studio, updated kitchen fireplace, rc/ac, natural gas side access, excellent condition",22,24,30,23,52,29,71,36,64,60+,-1,"9,183"
https://www.domain.com.au/38-maclean-street-nowra-nsw-2541-2014108552,399000,Sold by private treaty 9 Feb 2018,38 Maclean Street Nowra NSW 2541,Nowra ,Free Standing Houses ,3,1,3,664,"ROOM FOR ALL YOUR TOYS Ready to move in with recently polished floors throughout and fresh paint work Lounge has reverse cycle split system air conditioner and gas point for year round comfort Updated kitchen adjoins the meals area Three double sized bedrooms all with built in robes Bathroom has shower, bath and separate toilet Detached garage/workshop, additional carport or entertaining area in the back yard Storage area of the front carport for all your garden tools or kids toys Side yard access for your boat/ caravan or motor home, easy care gardens, fully fenced yard Great location just a short drive to the local University campus, Naval base and Nowra shops Ideal rental property, retiree downsize home or first home opportunity For further information or to book an inspection call John Egan on 0411 148 529",31,27,20,22,61,63,37,47,53,60+,-1,"9,183"
https://www.domain.com.au/27-allison-avenue-nowra-nsw-2541-2014001023,435000,Sold by private treaty 3 Feb 2018,27 Allison Avenue Nowra NSW 2541,Nowra ,Free Standing Houses ,3,2,1,777.76,renovated &amp; ready to live neat ready to live home large 777m2 parcel of land ensuite &amp; large WIR &amp; ensuite side access &amp; rear shed large deck area with Mt views,25,21,18,36,66,71,29,45,55,-1,-1,-1
https://www.domain.com.au/3-greenwell-point-road-nowra-nsw-2541-2014111464,470000,Sold by private treaty 2 Feb 2018,3 Greenwell Point Road Nowra NSW 2541,Nowra ,Free Standing Houses ,3,2,2,701,"Big &amp; Beautiful This large 3 bedroom home offers you a new lifestyle with all the creature comforts that you know and love! Large rooms, comfortable lounge with wood fireplace and a contemporary kitchen overlooking the amazing tropical gardens. Plus downstairs you will find extra living space, games room or teenage retreat with bathroom &amp; huge laundry area, this beautiful property will make you feel right at home and will not last long. Inclusions;  Large rooms with BIR &amp; ensuite to main  Contemporary kitchen with plenty of storage  Wood fire place Airconditioning &amp; fans  Bathroom with separate toilet  Outdoor covered balcony both front and rear  Huge laundry, plus extra toilet &amp; shower downstairs  Games room, teenage retreat and extra living downstairs Tropical gardens with chicken coop!",25,21,18,36,66,71,29,45,55,60+,-1,"9,183"
https://www.domain.com.au/207-osborne-street-nowra-nsw-2541-2014105989,510000,Sold by private treaty 2 Feb 2018,207 Osborne Street Nowra NSW 2541,Nowra ,Free Standing Houses ,4,2,0,717.3,"one of a kind Quietly tucked away on a battle-axe block, this modern home is the ultimate environment to live, relax and entertain in a sought after address close to the Nowra CBD. Immaculately presented with neutral tones throughout and an abundance of natural light, it is sure to impress a range of buyers.  Accommodation includes, 4 bedrooms all with BIW and ceiling fans (main with ensuite), open plan lounge/dining with racked ceiling and a family room to the rear of the home. A central and spacious kitchen with stainless steel appliances, chic and seamless bathroom with separate WC and the laundry offering plenty of storage.  A private outdoor entertaining area enjoying a leafy outlook and establish gardens. A fabulous find and ready for your immediate enjoyment.",27,19,26,28,61,80,20,61,39,60+,-1,"9,183"
https://www.domain.com.au/108-douglas-street-nowra-nsw-2541-2014094842,480000,Sold by private treaty 31 Jan 2018,108 Douglas Street Nowra NSW 2541,Nowra ,Free Standing Houses ,3,2,2,531,"LOCATION, LOCATION, LOCATION Well maintained and Immaculate presentation inside and out, offering park and mountain views Just minutes walk to the Nowra CBD and Stocklands shopping centre Lounge room with sandstone fireplace and wood heater, split system air conditioner Spacious renovated kitchen filled with natural light, loads of storage &amp; bench space Renovated bathroom plus extra shower and toilet in the laundry Rear verandah overlooking the easy care yard Fully insulated garage/workshop with attached private entertaining area plus carport Two garden sheds, solar hot water, recently replaced colour bond roof Ideal downsize home for the retiree, first home buyer or investment property in this central location and an easy care block  For further information or to book an inspection call John Egan on 0411148529",22,24,30,23,52,29,71,36,64,60+,-1,"9,183"
https://www.domain.com.au/18-mckenzie-street-nowra-nsw-2541-2014079791,458000,Sold by private treaty 24 Jan 2018,18 McKenzie Street Nowra NSW 2541,Nowra ,Free Standing Houses ,3,2,2,822,"MAKE 18 MCKENZIE MINE!!! On offer is a very solid 3 bedroom brick and tile home resting on a very generous 822m2 fully fenced block. Features of the home are 3 separate living areas, ensuite to main bedroom and an open plan kitchen offering updated appliances. Added features are 2 air conditioners, fans, double built-in robes in all bedrooms, double garage with remote access and a covered verandah overlooking the backyard. This home would suit a multiple range of buyers so demands an immediate inspection. Please phone Peter on 0402 267 411.",31,20,22,26,65,66,34,53,47,-1,-1,-1
https://www.domain.com.au/10-burradoo-crescent-nowra-nsw-2541-2014068653,501000,Sold by private treaty 23 Jan 2018,10 Burradoo Crescent Nowra NSW 2541,Nowra ,Free Standing Houses ,4,2,2,566.5,"Bliss full Burradoo With the demands of today\'s busy lives, priority of low maintenance living, is becoming highly sort after, 10 Burradoo Crescent, a 4 bedroom, 2 bathroom with double garage home is located on a level 566sqm approx. block in the popular Carrington Park Estate. This home offers lounge, dining &amp; family living space. The hub of the home is a well-balanced blend of kitchen &amp; living, then flowing seamlessly out to your own all weather entertaining area featuring pergola overlooking easy-care gardens get your weekends back!  The kitchen is designed with maximum storage &amp; bench space in mind, the Master Chef of the family will enjoy cooking up a storm every night of the week.  Enjoy Split system air conditioners, solar hot water, solar electricity, Double garaging with internal access, rear yard access plus alarm system for added peace of mind comfort &amp; security.",26,23,22,29,40,67,33,62,38,-1,-1,-1
https://www.domain.com.au/9-dudley-avenue-nowra-nsw-2541-2014082062,500000,Sold prior to auction 19 Jan 2018,9 Dudley Avenue Nowra NSW 2541,Nowra ,Free Standing Houses ,3,2,4,905,To be Entered Dudley Avenue may not be smack bang in the middle of town. But it is only a short 1km walk. There is a great deal of scope for the astute buyer. As the block is just over 900sqm. The driveway is concreted all the way to the large shed at the rear. Allowing for the possibility of a second dwelling or a small business. If you are simply looking for a place to call home that is conveniently located. Then look no further. It has an outdoor entertainment area. Separate dining room and there is a walk in robe and ensuite to the master bedroom.  905 sqm block of land (approx.) 9m x 8m shed with a 9m x6m carport (approx.) Town gas  Reverse cycle air conditioning x 2,22,30,23,25,60,70,30,53,47,60+,-1,"9,183"
https://www.domain.com.au/103-wallace-street-nowra-nsw-2541-2014100216,400000,Sold by private treaty 19 Jan 2018,103 Wallace Street Nowra NSW 2541,Nowra ,Free Standing Houses ,3,2,1,1391,"Pinch me Price ! Yes you read it correctly, a 3 bedroom home on 1396m2 block for only $410,000. Some of the other features of the property include a lovely big kitchen with walk in pantry, a renovated bathroom and a second toilet and shower located in the laundry. There is also a nice elevated deck at the rear of the home overlooking the big backyard, which makes it the perfect place to relax while still keeping an eye on the kids. Exceptional value any way you look at it, so call us today for an inspection.",26,23,21,29,69,54,46,41,59,60+,-1,"9,183"
