Url,Price,Selling date,Address,Suburb,House Type,Bedrooms,Bathrooms,Parking spots,Land size,Description,Under 20,20 - 39,40 - 59,60+,Long term residents,Owner percent,Renter percent,Family percent,Single percent,Average age,First Listed,Population
https://www.domain.com.au/31-dahlia-street-greystanes-nsw-2145-2016354885,882000,Sold by private treaty 29 Jul 2020,31 Dahlia Street Greystanes NSW 2145,Greystanes ,Free Standing Houses ,3,2,0,0,"ENTERTAINERS DREAM Sitting high in popular location close to schools and amenities is this very impressive family home. Large living area and separate dining area, new modern kitchen with all top appliances. Three bedrooms, main with built in robe and brand new ensuite. The main bathroom has also been completely renovated with top quality fixtures. Step outside to a great covered entertaining area and then to the stunning inground pool with still enough room for the kids to play in the grass area. Home office conversion from garage a plus for anyone wanting to work from home.",26,23,27,24,77,90,10,67,33,20 to 39,-1,"22,796"
https://www.domain.com.au/18-faulds-road-guildford-nsw-2161-2016243254,1160000,Sold by private treaty 29 Jul 2020,18 Faulds Road Guildford NSW 2161,Guildford ,Free Standing Houses ,6,2,4,891.6,"MODERN DUAL INCOME OPPORTUNITY Set in a lovely wide street surrounded by well-maintained homes, here is a fabulous family home with bonus granny flat which is ideal for those seeking style and comfort. The primary residence has been freshly painted with ducted air-conditioning, lovely timber flooring and high ceilings throughout to deliver a wonderfully clean and modern presentation throughout. Inclusive of built-in robes in two bedrooms in addition to a walk-in robe in the spacious master suite which connects directly to a bonus nursery or private change room. Inclusive of a generous timber kitchen with stainless steel appliances and island breakfast bar, updated fully-tiled bathroom with skylight, plus a private covered alfresco entertaining area adjoining a private yard, the residence has everything your family needs. The separate self-contained granny flat enjoys a stylish modern gas kitchen with stone benchtops, ducted air-conditioning with gas heating outlets, internal laundry, lovely modern fully-tiled bathroom plus a private yard. Currently configured with two bedrooms including a master with ensuite bathroom and walk-in robe, this home could easily be converted to three bedrooms if needed. Inclusive of a double lock-up garage with double carport, there is loads of off-street parking to accommodate additional vehicles. Well situated just over 200 metres to McCredie Park, 350 metres to bus transport, 500 metres to shops, 800 metres walk to school and just over 900 metres walk to Guildford Leagues Club. Dual income potential or just perfect for the larger family, be sure to check it out. * Updated 4 bedroom family home * Self-contained 2 bedroom granny flat * Generous 891.6sqm land size * Lock-up garage, carport plus off-street parking * Walk to transport, shops, park and school * Council: $512pq | Water: $177.12pq | Land: 891.6sqm  * Investors Note: Potential rental return approx. Front home $460-$480 per week &amp; sleep out $380 - $400 per week DISCLAIMER: All information contained herein is gathered from sources we believe to be reliable, however, we cannot guarantee its accuracy and interested persons should rely on their own enquiries.",31,30,26,13,64,69,31,55,45,20 to 39,-1,"22,342"
https://www.domain.com.au/30-arcadia-street-merrylands-nsw-2160-2016287885,865000,Sold by private treaty 29 Jul 2020,30 Arcadia Street Merrylands NSW 2160,Merrylands ,Free Standing Houses ,5,3,1,202,"FIRST-CLASS DESIGNER LIVING Boasting a unique presentation both inside and out, this sensational five bedroom duplex home delivers the ultimate in quality, function and class leading finish to excel as one of the premium duplex residences in the locality. Filled with original first-class inclusions, no expense has been spared in a residence that oozes opulence through every room. Featuring high ceilings with shadow line cornices, LED lighting and ducted air-conditioning throughout, built-in Bose entertainment, nothing has been missed including wonderful landscaping with Travertine tiling, chic herringbone ceramic timber look flooring through the living area, timber and glass feature staircase and so much more. Designed for functionality with a bedroom and fully-tiled bathroom downstairs, plus four bedrooms with two bathrooms upstairs, the flexible floorplan will suit a variety of family needs. Features include a sensational gas kitchen with customised cabinetry including integrated fridge/freezer, stainless steel SMEG appliances and extra thick Calcutta stone bench tops and a generous island breakfast bar adjoining the bespoke living area with additional custom cabinetry which further opens to the wonderful elevated alfresco courtyard with outdoor sink overlooking the funky low-maintenance tiled entertaining courtyard. All bedrooms enjoy individual climate control for optimal comfort, plus there is a stylish fully-tiled bathroom and private balcony off the master bedroom. Inclusive of plantation shutters, alarm system and internal access from the lock-up garage which includes Travertine tiled flooring, this home has been made for those wanting to impress without sacrificing on functionality. Less than 300 metres walk to Coolibah shopping and the T-Way bus to both the Parramatta and Liverpool CBD with easy access to Merrylands shopping and station, this is a cut above its competition. * 5 bedroom designer duplex home * Fully-appointed gas kitchen with stone bench tops * 3 exceptional Travertine tiled bathrooms * Bright custom designed living area * Lock-up garage with remote access * Walk to T-Way bus and shopping * Council: $459pq | Water: $196.73pq | Land: 202sqm  * Investors Note: Potential rental return approx. $630 - $650 per week DISCLAIMER: All information contained herein is gathered from sources we believe to be reliable, however, we cannot guarantee its accuracy and interested persons should rely on their own enquiries.",28,33,23,16,63,67,33,53,47,20 to 39,-1,"29,660"
https://www.domain.com.au/2-45-chelmsford-road-south-wentworthville-nsw-2145-2016353509,617500,Sold by private treaty 29 Jul 2020,2/45 Chelmsford Road South Wentworthville NSW 2145,South Wentworthville ,Villas ,2,1,1,0,"PRISTINE BRICK VILLA HOME If you\'ve been searching for an immaculate two bedroom, single storey brick villa home, then you must place 2/45 Chelmsford Road at the top of your list. Set in a small fantastically maintained complex, this outstanding home has been freshly painted with new carpet and premium flooring to present it in \'as new\' condition. Features include security doors and window grills, ceiling fans and built-in robes in both bedrooms, gas heating outlets in the sunny living area, a wonderful timber kitchen with stainless steel gas cooker, internal laundry, premium bathroom with separate toilet as well as internal access from the lock-up garage. Inclusive of a private easy-care courtyard where you can enjoy the outdoors, you are just metres to the bus stop, only 550 metres to the T-Way bus for fast access to both Parramatta and Liverpool with easy access to school, shopping, the Hilltop caf district and the M4 motorway. This could be the perfect first-home or downsizer villa that you thought would be impossible to find. Book your inspection today. * Immaculate 2 bedroom brick villa * Quality gas kitchen * Pristine bathroom with separate toilet * Lock-up garage with remote access * Walk to T-Way and school * Investors Note: Potential rental return approx $400 - $420 per week * Council: $285pq | Water: $179pq | Strata: $677.95pq DISCLAIMER: All information contained herein is gathered from sources we believe to be reliable, however, we cannot guarantee its accuracy and interested persons should rely on their own enquiries.",26,30,26,19,52,60,40,53,47,20 to 39,-1,"6,212"
https://www.domain.com.au/83a-park-road-rydalmere-nsw-2116-2016294894,1110000,Sold by private treaty 28 Jul 2020,83A Park Road Rydalmere NSW 2116,Rydalmere ,Semi Detached Houses ,4,3,2,439,"Convenience, space and easy maintenance! If you are searching for a family home that offers convenience, space, easy maintenance and bang for your buck, look no further. Position in a central area of Rydalmere, this fabulous family home features generous proportions, stylish living areas and superior inclusions. The house Features: 4 spacious bedrooms 3 with built in wardrobes plus master with ensuite and walk in wardrobe  Modern kitchen complete with Caesar stone bench top, stainless steel appliances and walk-in pantry Main bathroom with separate shower and bath  Large family/living room which opens out to the dining area  The ground floor offers 4th bedroom with a full bathroom A huge abundance of natural light and high ceilings Undercover outdoor entertaining area, oversized shed &amp; private grassed yard Air Conditioning, Security alarm and video intercom Electric lock-up garage, internal entry plus off street parking Internal laundry with external access  Location features; 50m Approx. to bus stop services (B521) 300m Approx. to Rydalmere shops and cafes 1.2km Approx. to Rydalmere Public school 1.2km Approx. to Rydalmere Wharf  1.9km Approx. to Western Sydney University Parramatta  Whatever your interests We recommend you inspect this property without any delay to avoid disappointment. Please contact your local agents today for your chance to secure this fantastic find.",28,23,29,20,57,62,38,57,43,40 to 59,-1,"6,657"
https://www.domain.com.au/98-darcy-road-wentworthville-nsw-2145-2016103966,1200000,Sold by private treaty 28 Jul 2020,98 Darcy Road Wentworthville NSW 2145,Wentworthville ,Free Standing Houses ,4,2,1,1031,"GREAT FAMILY HOME on 1031SQM BLOCK INSPECTION BY APPOINTMENT - CALL TO BOOK IN A TIME A must to inspect this beautiful energy efficient family home features high ceilings and floorboards throughout. The home consists of 4 bedrooms luxurious main bathroom with double shower plus with multiple living areas.  This is the perfect entertainer with its large living room, expansive kitchen with gas cooking and plenty of storage. The master piece being the family room with French doors opening out to a large wooden deck and monster back yard with a separate pergola and swimming pool. Key features include: + Laundry with 2nd bathroom off the rear deck + Ducted air conditioning throughout plus fans to all bedrooms + Space for 3 cars plus a single lock up garage + Attic stairs access abundant storage + Energy efficient insulated walls &amp; solar panels This 1031sqm block with a 16.9m frontage has the potential to build a granny flat or duplex development (S.T.C.A). Dont miss out on this well maintained family home, located in a great position close to Darcy Road public school.",25,35,23,17,63,65,35,60,40,-1,-1,-1
https://www.domain.com.au/85-second-avenue-berala-nsw-2141-2016372235,960000,Sold by private treaty 27 Jul 2020,85 Second Avenue Berala NSW 2141,Berala ,Free Standing Houses ,3,1,4,017432,"BUILD YOUR DREAM HOME We are privileged to represent this vendor, with an opportunity to purchase this neat home in a popular location with DA approved plans to build your dream home by a well-known architect..  After many years of ownership, it is still well maintained and cared for. Get your finances ready and be quick to purchase this home in the sought-after Berala \'Avenues\', precinct.  If you are thinking of building this one has plans stamped and ready to go. The owners have done all the hard work and are now ready to meet the market. Now it features: 3 spacious bedrooms featuring built-ins. Polished timber floors throughout. Modern kitchen. Air conditioning. Updated bathroom. 2 toilets Internal laundry. Tranquil and private garden areas. Sunroom Lock up garage The property features neat gardens and is located on the high side of the street. A great location close to Berala and Lidcombe CBD (Woolworths and Berala Train Station) with easy access to schools. Rental Potential : $600pw Land size: 14.32m x 30.17m= 432sqm (approx). Inspect: As Advertised or By Appointment Contact Frank La Malfa | Available 7 days on 0401 316 877. We have obtained all information in this document from sources we believe to be reliable; however, we cannot guarantee its accuracy. Prospective purchasers are advised to carry out their own investigations",23,30,25,21,75,87,13,57,43,20 to 39,-1,"9,026"
https://www.domain.com.au/7-68-magowar-road-girraween-nsw-2145-2016343967,632000,Sold by private treaty 27 Jul 2020,7/68 Magowar Road Girraween NSW 2145,Girraween ,Villas ,2,1,1,130,"6 Years Young, Great Lifestyle choice East facing Villa, designed for functionality and low maintenance living, perfectly positioned in the popular Girraween Suburb - just makes sense. Thoughtfully designed, superbly appointed, with quality fixtures and fittings through-out.  Some imposing features are:   Two bedrooms contain large built in robes &amp; timber floor  Generous open plan design with access to easy-care private backyard with a gentle blend of paved and grass  Modern kitchen boasts stone benchtops, stainless steel appliances, gas cooking and generous storage space  Stylish bathroom with separate bathtub   Low maintenance grounds for an easy-care lifestyle.  Natural gas, Ducted Air conditioning, Alarm, Video Intercom,  Remote garage (Internal Access)  Within minutes to Girraween Primary / Highschool and short drive to Station and shops Rates:  Council: $298.00 per quarter Water: $177.12 per quarter Strata: $324.55 per quarter",31,21,29,19,68,74,26,63,37,20 to 39,-1,"5,577"
https://www.domain.com.au/23-herdsmans-avenue-lidcombe-nsw-2141-2016324678,1094000,Sold at auction 27 Jul 2020,23 Herdsmans Avenue Lidcombe NSW 2141,Lidcombe ,Free Standing Houses ,4,2,2,0,"MODERN LUXURY LIVING - LARGE 4 BED FAMILY HOME BY FRASERS Held in \'as new\' condition, this immaculate family residence showcases premium inclusions with three living zones over a dual level set up. Built with the growing family in mind, theres ample space for relaxation and entertaining - the outdoor alfresco courtyard is exceptionally private and secluded. Set within the \'Botanica\' estate, this home offers easy access to waterside parks, transport and schools.  Property Highlights:  - Generous proportioned floorplan, expansive living zones  - Sitting area, casual living &amp; covered entertaining zones  - Only shares one common wall on the garage, north aspect - Plantation shutters, alarm, ducted air-conditioning - Rare 4 bedroom family home, master has ensuite and balcony  - Light filled interiors include open plan living and dining - Paved rear retreat with children friendly grass lawns - Stone kitchen has stainless appliances &amp; breakfast bar - Double bedrooms with buit-ins include deluxe master ensuite - Sleek bathrooms plus lower level powder room and laundry - High ceilings, abundant built-in storage, security screening - Regents Park Public School catchment, walk to choice of parks - Torrens title home, no strata levies or community levies",26,40,26,7,[,69,31,61,39,20 to 39,-1,"19,620"
https://www.domain.com.au/9-yawung-street-dundas-nsw-2117-2016282239,1360000,Sold by private treaty 25 Jul 2020,9 Yawung Street Dundas NSW 2117,Dundas ,Semi Detached Houses ,5,3,4,353,"The Beautiful Home You Should Own! This quality Brand New home is bathed in one of the most peaceful street in Dundas. It is rich with exceptional quality and design features. Your family will enjoy the child friendly cul-de-sac position with walking distance to Dundas centre, local schools, cafe, park and public transport. Driving to Parramatta CBD, Top Ryde shopping centre, Eastwood and Carlingford only takes about 10 mins. Property Features: Grand entrance with high ceiling and beautiful lighting Total 5 spacious bedrooms, 1 on the ground floor, 4 on the first floor Oversized sunlit master bedroom with double vanity en-suite &amp; balcony plus great design walking robes  Ground floor spacious family &amp; dining area plus secondary living, perfect for entertaining guest Large open plan kitchen complete with high-class BOSCH stainless steel appliance, stone bench top plus plenty of storage areas All 3 bathrooms with quality craftsmanship, stone vanity top Oversized private backyard with under cover BBQ area, perfect for outdoor living Double remote lock up garage with internal access plus additional private drive way parking DAKIN multi zones Ducted A/C, gas cooking &amp; hot water, LED down lights, video Intercom and alarm  Location Features: 1km to Dundas Station (Parramatta light rail stage1) 200m to Park Rd buses service (Bus 521) &amp; 300m to Kissing Point Rd buses service (Bus 545) 700m to Dundas Public School (Primary School) 1km to St Patrick\'s Marist College ((Catholic High School) 3.2km to Cumberland High School (High School) 1.4km to Rydalmere Shopping Village (ALDI super market) For more information or inspect the property please feel free to contact Alex Cheng on 0425 666 655. Disclaimer: The information presented has been furnished from sources we deem to be reliable. We have not verified whether or not the information is accurate and do not accept any responsibility to any person and do no more than pass it on. All interested parties should rely on their own enquiries in order to determine the accuracy of this information",29,27,29,16,69,78,22,60,40,20 to 39,-1,"4,729"
https://www.domain.com.au/40-macartney-street-ermington-nsw-2115-2016344766,1315000,Sold at auction 25 Jul 2020,40 Macartney Street Ermington NSW 2115,Ermington ,Free Standing Houses ,3,1,2,557,"Thoughtfully renovated home in desired address Thoughtfully renovated with a focus on modern living, this lovely level home offers a premier lifestyle opportunity in a quiet address. It occupies a 557sqm parcel, only metres from waterside parks, local schools, bus transport and superb shopping options. - Open living/family arrangement interconnects with dining area Covered deck flows to large lawn and entertainers\' terrace Integrated kitchen offers sleek cooktop and stone meals bar Accommodation comprises three peaceful and well sized bedrooms Modern main bathroom includes both bath and shower amenities Powder room/laundry, air conditioning and underhouse storage Timber floors, front lawn and outlooks to Sydney Olympic Park Opportunity to extend upward in future if so desired (STCA) Suits a first homebuyer, downsizer, small family or couple Close to Ryde-Parramatta Golf Club, cafs and daily amenities",28,23,30,18,76,59,41,58,42,-1,-1,-1
https://www.domain.com.au/19-prince-street-granville-nsw-2142-2016345203,840000,Sold at auction 25 Jul 2020,19 Prince Street Granville NSW 2142,Granville ,Free Standing Houses ,3,1,1,404.7,"Sold by David 0450 747 981 &amp; Joe 0416 698 888 600m (approx). WALK TO STATION THE ENTERTAINER A proudly presented Federation style weather board home with the white picket fence located in a quiet street with off street parking.  Ideal for the family that likes to entertain with spacious internal and external entertaining areas.  * 3 bedrooms - two with built in wardrobes and one with access to front balcony * Popular huge open plan living with access to generous undercover entertainment deck with bbq area * Huge study area ideal for home business etc. with another built in wardrobe * Near new polyurethane kitchen with stone bench top, gas cooking and island bench  * Fully tiled bathroom with corner spa * Includes floorboards throughout, high ceilings, air conditioning, ceiling fans, plantation shutters, garden shed &amp; more * Manicured front and rear garden. Off street parking. * Walking distance to Station, shops, schools, Parramatta Road and easy access to freeways etc. The vendors have relocated and are realistic in their expectations. An inspection is a must for this home as there is nothing to spend.",13,44,31,12,57,61,39,46,54,20 to 39,-1,"15,332"
